,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.7054108216432865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7134268537074148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.721442885771543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7294589178356713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7374749498997996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7454909819639278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7535070140280561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7615230460921844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7695390781563125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7775551102204408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.785571142284569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7935871743486973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8016032064128256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8096192384769538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8176352705410821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8256513026052104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8336673346693386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8416833667334669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8496993987975952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8577154308617234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8657314629258517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8737474949899798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8817635270541081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8897795591182364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8977955911823646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9058116232464929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9138276553106212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9218436873747494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9298597194388777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.937875751503006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9458917835671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9539078156312625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9619238476953907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.969939879759519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9779559118236472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9859719438877754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9939879759519037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.002004008016032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0100200400801602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0180360721442885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0260521042084167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.034068136272545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0420841683366733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0501002004008015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0581162324649298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.066132264529058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0741482965931863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0821643286573146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0901803607214429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0981963927855711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1062124248496994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1142284569138277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.122244488977956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.130260521042084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1382765531062122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1462925851703405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1543086172344688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.162324649298597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1703406813627253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1783567134268536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1863727454909818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.19438877755511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2024048096192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2104208416833666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2184368737474949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2264529058116231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2344689378757514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2424849699398797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.250501002004008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2585170340681362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2665330661322645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2745490981963927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.282565130260521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2905811623246493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2985971943887775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3066132264529058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.314629258517034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3226452905811623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3306613226452906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3386773547094186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3466933867735469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3547094188376752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3627254509018034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3707414829659317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.37875751503006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3867735470941882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3947895791583165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4028056112224447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.410821643286573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4188376753507013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4268537074148295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4348697394789578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.442885771543086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4509018036072143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4589178356713426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4669338677354709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4749498997995991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4829659318637274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4909819639278556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.498997995991984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5070140280561122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5150300601202404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5230460921843687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.531062124248497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.539078156312625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5470941883767533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5551102204408815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5631262525050098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.571142284569138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5791583166332663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5871743486973946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5951903807615229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6032064128256511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6112224448897794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6192384769539077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.627254509018036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6352705410821642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6432865731462925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6513026052104207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.659318637274549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6673346693386772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6753507014028055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6833667334669338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.691382765531062,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6993987975951903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7074148296593186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7154308617234468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.723446893787575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7314629258517034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7394789579158316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7474949899799597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.755511022044088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7635270541082162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7715430861723445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7795591182364727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.787575150300601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7955911823647293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8036072144288575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8116232464929858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.819639278557114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8276553106212423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8356713426853706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8436873747494988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.851703406813627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8597194388777554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8677354709418836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.875751503006012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8837675350701402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8917835671342684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8997995991983967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.907815631262525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9158316633266532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9238476953907815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9318637274549098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.939879759519038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9478957915831663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9559118236472943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9639278557114226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9719438877755509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9799599198396791,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9879759519038074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9959919839679356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.004008016032064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.012024048096192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0200400801603204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0280561122244487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.036072144288577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0440881763527052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0521042084168335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0601202404809618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.06813627254509,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0761523046092183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0841683366733466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.092184368737475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.100200400801603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1082164328657313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1162324649298596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.124248496993988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.132264529058116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1402805611222444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1482965931863727,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.156312625250501,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.164328657314629,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.1723446893787575,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.1803607214428857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.188376753507014,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.1963927855711423,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.2044088176352705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.212424849699399,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.220440881763527,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.2284569138276553,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.2364729458917836,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.244488977955912,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.25250501002004,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.260521042084168,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.268537074148296,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
